sensor_name,sensor_guid,utc,pos_x,pos_y,pos_z,n_x,n_y,n_z,side_px,warmup,azimuth_deg,altitude_deg,geometric_factor,clearsky_ghi_wm2,clearsky_dni_wm2,clearsky_dhi_wm2,sun_occluded,sun_hit_distance_m,sun_visibility,sky_view_factor,raw_r_lux,raw_g_lux,raw_b_lux,sim_comp_amb_lux,sim_comp_direct_lux,irr_final_normalized_wm2
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T13:48:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,214.108,38.083,0.616796,592.053897,774.578637,114.067781,0,-1.000,1.000,1.000000,4153.767578125,7496.957031250,13269.886718750,8306.871093750,477.757293701,586.128723145
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T13:50:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,214.677,37.867,0.613833,588.483854,773.091592,113.704203,0,-1.000,1.000,1.000000,4145.062011719,7478.406250000,13224.628906250,8282.699218750,474.548828125,582.604919434
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T13:52:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,215.242,37.649,0.610817,584.852498,771.566892,113.333385,0,-1.000,1.000,1.000000,4136.526367188,7460.375488281,13184.953125000,8260.618164062,471.286224365,579.054260254
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T13:54:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,215.804,37.427,0.607751,581.160763,770.004158,112.955359,0,-1.000,1.000,1.000000,4128.015625000,7442.140136719,13140.703125000,8236.953125000,467.970489502,575.429809570
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T13:56:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,216.362,37.202,0.604633,577.408768,768.402650,112.570072,0,-1.000,1.000,1.000000,4120.048339844,7423.105468750,13096.880859375,8213.344726562,464.601623535,571.752929688
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T13:58:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,216.917,36.975,0.601465,573.596769,766.761656,112.177482,0,-1.000,1.000,1.000000,4111.103027344,7403.490722656,13049.683593750,8188.092285156,461.180053711,568.001892090
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T14:00:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,217.468,36.744,0.598246,569.725540,765.080666,111.777598,0,-1.000,1.000,1.000000,4101.971679688,7384.101562500,13002.469726562,8162.847656250,457.706542969,564.199035645
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T14:02:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,218.016,36.511,0.594977,565.794714,763.358648,111.370309,0,-1.000,1.000,1.000000,4093.118652344,7363.869140625,12955.321289062,8137.436523438,454.180755615,560.341735840
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T14:04:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,218.288,36.393,0.593324,563.807398,762.482168,111.163911,0,-1.000,1.000,1.000000,4088.209228516,7353.927246094,12931.355468750,8124.498046875,452.398712158,558.390930176
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T14:06:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,219.100,36.036,0.588289,557.757536,759.789322,110.533553,0,-1.000,1.000,1.000000,4075.176513672,7322.660644531,12861.955078125,8086.597656250,446.975738525,552.473510742
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T14:08:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,219.369,35.915,0.586586,555.712033,758.870363,110.319723,0,-1.000,1.000,1.000000,4070.171630859,7311.951660156,12839.845703125,8073.989746094,445.142913818,550.476196289
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T14:10:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,220.170,35.549,0.581403,549.488666,756.047643,109.666938,0,-1.000,1.000,1.000000,4056.056884766,7279.593261719,12770.916992188,8035.522460938,439.568756104,544.400207520
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T14:12:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,220.436,35.426,0.579651,547.385539,755.084493,109.445571,0,-1.000,1.000,1.000000,4050.979980469,7269.460937500,12745.867187500,8022.102539062,437.685729980,542.342102051
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T14:14:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,221.227,35.052,0.574322,540.990811,752.126783,108.770072,0,-1.000,1.000,1.000000,4036.187744141,7235.214843750,12672.248046875,7981.216796875,431.962860107,536.085815430
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T14:16:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,221.489,34.926,0.572521,538.831057,751.117801,108.541097,0,-1.000,1.000,1.000000,4031.092529297,7224.507812500,12646.472656250,7967.357910156,430.030883789,533.973022461
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T14:18:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,222.269,34.545,0.567047,532.267584,748.019816,107.842613,0,-1.000,1.000,1.000000,4015.780273438,7189.890625000,12573.231445312,7926.301757812,424.162048340,527.568603516
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T14:20:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,222.527,34.416,0.565198,530.052123,746.963200,107.605939,0,-1.000,1.000,1.000000,4010.423339844,7178.120117188,12549.046875000,7912.530273438,422.181976318,525.408813477
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T14:22:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,223.297,34.027,0.559580,523.322739,743.719363,106.884189,0,-1.000,1.000,1.000000,3994.801757812,7142.352539062,12472.289062500,7869.814453125,416.170410156,518.840026855
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T14:24:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,223.552,33.896,0.557684,521.052281,742.613070,106.639690,0,-1.000,1.000,1.000000,3989.207275391,7129.914550781,12446.001953125,7855.041992188,414.143127441,516.619995117
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T14:26:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,224.312,33.499,0.551924,514.159725,739.217324,105.894343,0,-1.000,1.000,1.000000,3973.235839844,7092.288085938,12371.966796875,7812.497070312,407.991882324,509.913726807
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T14:28:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,224.564,33.366,0.549981,511.835430,738.059381,105.641929,0,-1.000,1.000,1.000000,3967.760742188,7079.984863281,12347.772460938,7798.505859375,405.918640137,507.657958984
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T14:30:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,225.313,32.962,0.544081,504.782208,734.505092,104.872587,0,-1.000,1.000,1.000000,3950.287109375,7041.253906250,12273.220703125,7754.920898438,399.630584717,500.801269531
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T14:32:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,225.809,32.690,0.540091,500.014539,732.067479,104.349615,0,-1.000,1.000,1.000000,3938.402587891,7014.374023438,12225.955078125,7726.244140625,395.383087158,496.179687500
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T14:34:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,226.056,32.553,0.538079,497.611053,730.827708,104.085061,0,-1.000,1.000,1.000000,3932.774902344,7001.357421875,12200.211914062,7711.448242188,393.242706299,493.846252441
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T14:36:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,226.790,32.139,0.531973,490.322897,727.022749,103.279030,0,-1.000,1.000,1.000000,3915.351074219,6961.489257812,12115.095703125,7663.978515625,386.756256104,486.740539551
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T14:38:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,227.034,32.000,0.529915,487.867837,725.725355,103.006200,0,-1.000,1.000,1.000000,3909.124511719,6947.762695312,12084.671875000,7647.186523438,384.572540283,484.337738037
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T14:40:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,227.759,31.579,0.523674,480.427107,721.743936,102.175175,0,-1.000,1.000,1.000000,3891.762695312,6906.596679688,11995.201171875,7597.853515625,377.958435059,477.080017090
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T14:42:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,227.999,31.438,0.521571,477.921617,720.386330,101.893922,0,-1.000,1.000,1.000000,3885.819091797,6892.015136719,11963.811523438,7580.548828125,375.732696533,474.628540039
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T14:44:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,228.715,31.011,0.515197,470.331168,716.220080,101.037369,0,-1.000,1.000,1.000000,3867.376953125,6849.940429688,11869.130859375,7528.815917969,368.994262695,467.215209961
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T14:46:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,228.952,30.867,0.513050,467.776592,714.799582,100.747550,0,-1.000,1.000,1.000000,3860.710693359,6835.782226562,11833.858398438,7510.117187500,366.727935791,464.704925537
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T14:48:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,229.658,30.434,0.506544,460.040057,710.439914,99.864966,0,-1.000,1.000,1.000000,3842.064453125,6793.234863281,11733.960937500,7456.420410156,359.869384766,457.145843506
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T14:50:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,229.892,30.288,0.504354,457.437167,708.953306,99.566352,0,-1.000,1.000,1.000000,3835.474365234,6778.526367188,11705.523437500,7439.841796875,357.563476562,454.623657227
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T14:52:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,230.589,29.849,0.497719,449.558018,704.390858,98.657148,0,-1.000,1.000,1.000000,3816.577148438,6735.469726562,11620.060546875,7390.702148438,350.588806152,447.007904053
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T14:54:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,230.819,29.702,0.495486,446.908097,702.834965,98.349546,0,-1.000,1.000,1.000000,3810.128662109,6721.108398438,11592.638671875,7374.625000000,348.244842529,444.454193115
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T14:56:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,231.507,29.257,0.488724,438.890029,698.059760,97.413091,0,-1.000,1.000,1.000000,3789.927490234,6676.364257812,11498.417968750,7321.570312500,341.158355713,436.675567627
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T14:58:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,231.735,29.107,0.486449,436.194507,696.431243,97.096303,0,-1.000,1.000,1.000000,3783.391601562,6660.749511719,11464.107421875,7302.750000000,338.777954102,434.049621582
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T15:00:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,232.414,28.657,0.479561,428.040895,691.432304,96.131852,0,-1.000,1.000,1.000000,3762.612304688,6612.696289062,11353.228515625,7242.846191406,331.583862305,426.074035645
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T15:02:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,232.863,28.354,0.474918,422.550328,688.002921,95.477015,0,-1.000,1.000,1.000000,3748.645507812,6581.607421875,11282.901367188,7204.384765625,326.744720459,420.733123779
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T15:04:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,233.087,28.202,0.472581,419.788774,686.258414,95.145977,0,-1.000,1.000,1.000000,3741.611083984,6564.968750000,11246.365234375,7184.314941406,324.312530518,418.039093018
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T15:06:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,233.753,27.743,0.465509,411.440185,680.902608,94.138191,0,-1.000,1.000,1.000000,3719.830078125,6515.480957031,11145.613281250,7126.974609375,316.966552734,409.945068359
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T15:08:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,233.974,27.589,0.463132,408.636116,679.075569,93.797288,0,-1.000,1.000,1.000000,3712.602539062,6498.475585938,11111.488281250,7107.522460938,314.501678467,407.226409912
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T15:10:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,234.632,27.125,0.455941,400.162522,673.465921,92.759514,0,-1.000,1.000,1.000000,3690.495361328,6449.313476562,11009.414062500,7049.741210938,307.060638428,399.031555176
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T15:12:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,234.850,26.970,0.453524,397.317767,671.552202,92.408493,0,-1.000,1.000,1.000000,3682.824218750,6432.823242188,10972.770507812,7029.472656250,304.565155029,396.271667480
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T15:14:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,235.499,26.501,0.446215,388.723513,665.674972,91.339775,0,-1.000,1.000,1.000000,3661.304199219,6381.958007812,10861.812500000,6968.357910156,297.034301758,387.943481445
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T15:16:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,235.715,26.344,0.443760,385.839337,663.669689,90.978277,0,-1.000,1.000,1.000000,3653.481933594,6364.100097656,10824.115234375,6947.232421875,294.509826660,385.143432617
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T15:18:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,236.357,25.870,0.436335,377.129338,657.510379,89.877618,0,-1.000,1.000,1.000000,3629.780761719,6310.198242188,10719.564453125,6886.514648438,286.895080566,376.736541748
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T15:20:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,236.569,25.712,0.433842,374.207385,655.408502,89.505291,0,-1.000,1.000,1.000000,3621.631835938,6292.551757812,10683.785156250,6865.990234375,284.343658447,373.917358398
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T15:22:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,237.203,25.233,0.426305,365.386484,648.951331,88.371562,0,-1.000,1.000,1.000000,3598.024414062,6236.250976562,10563.584960938,6799.287109375,276.651031494,365.354522705
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T15:24:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,237.413,25.073,0.423774,362.428327,646.747349,87.988001,0,-1.000,1.000,1.000000,3590.286132812,6218.084472656,10522.585937500,6776.985351562,274.074615479,362.487182617
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T15:26:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,238.040,24.590,0.416126,353.501557,639.975315,86.819958,0,-1.000,1.000,1.000000,3566.093261719,6163.725585938,10411.925781250,6713.915527344,266.310333252,353.900085449
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T15:28:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,238.248,24.429,0.413559,350.509061,637.663461,86.424750,0,-1.000,1.000,1.000000,3557.624755859,6145.778320312,10376.013671875,6693.139160156,263.711181641,351.029876709
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T15:30:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,238.867,23.941,0.405802,341.481916,630.558447,85.221059,0,-1.000,1.000,1.000000,3534.661132812,6088.304687500,10249.823242188,6624.263183594,255.882156372,342.302307129
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T15:32:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,239.277,23.615,0.400588,335.424121,625.676860,84.403301,0,-1.000,1.000,1.000000,3518.275390625,6050.183593750,10162.498046875,6576.986328125,250.638366699,336.441741943
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T15:34:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,239.481,23.451,0.397967,332.383493,623.191176,83.989711,0,-1.000,1.000,1.000000,3509.489746094,6030.226562500,10121.354492188,6553.690429688,248.009445190,333.508880615
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T15:36:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,240.090,22.958,0.390053,323.216679,615.549680,82.729761,0,-1.000,1.000,1.000000,3483.887939453,5970.276367188,9996.648437500,6483.604492188,240.096969604,324.682067871
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T15:38:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,240.291,22.793,0.387398,320.146530,612.939523,82.303266,0,-1.000,1.000,1.000000,3475.484863281,5951.630859375,9951.497070312,6459.538085938,237.451416016,321.722534180
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T15:40:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,240.893,22.295,0.379382,310.894751,604.913880,81.003798,0,-1.000,1.000,1.000000,3448.303955078,5892.155273438,9820.023437500,6386.827148438,229.493469238,312.816009521
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T15:42:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,241.093,22.129,0.376693,307.797039,602.171576,80.563787,0,-1.000,1.000,1.000000,3439.122070312,5872.806640625,9778.906250000,6363.612304688,226.833892822,309.853576660
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T15:44:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,241.688,21.628,0.368578,298.466590,593.738158,79.222919,0,-1.000,1.000,1.000000,3411.781005859,5811.314453125,9645.492187500,6289.529296875,218.838668823,300.891876221
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T15:46:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,241.885,21.460,0.365856,295.343936,590.855943,78.768798,0,-1.000,1.000,1.000000,3402.258300781,5790.402832031,9602.305664062,6264.989257812,216.168273926,297.901306152
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T15:48:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,242.474,20.956,0.357644,285.942138,581.989932,77.384558,0,-1.000,1.000,1.000000,3374.456542969,5727.291015625,9469.630859375,6190.459960938,208.145111084,288.905853271
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T15:50:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,242.669,20.787,0.354890,282.796996,578.959182,76.915632,0,-1.000,1.000,1.000000,3365.302734375,5705.416503906,9421.789062500,6164.169433594,205.467056274,285.884826660
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T15:52:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,243.252,20.279,0.346584,273.331513,569.633830,75.485839,0,-1.000,1.000,1.000000,3337.327636719,5638.583984375,9275.564453125,6083.825195312,197.425842285,276.795410156
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T15:54:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,243.445,20.109,0.343799,270.166579,566.445373,75.001356,0,-1.000,1.000,1.000000,3327.675781250,5616.486328125,9231.044921875,6058.402343750,194.743545532,273.781463623
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T15:56:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,244.022,19.597,0.335401,260.645378,556.631772,73.523591,0,-1.000,1.000,1.000000,3297.578857422,5551.714355469,9083.550781250,5977.614746094,186.694702148,264.678649902
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T15:58:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,244.213,19.426,0.332586,257.463510,553.275758,73.022724,0,-1.000,1.000,1.000000,3287.732910156,5527.320800781,9033.744140625,5949.599609375,184.011917114,261.630401611
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T16:00:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,244.784,18.911,0.324099,247.896368,542.944275,71.494532,0,-1.000,1.000,1.000000,3257.679199219,5457.902343750,8888.306640625,5867.962890625,175.967681885,252.521118164
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T16:02:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,245.163,18.566,0.318405,241.502099,535.830026,70.453779,0,-1.000,1.000,1.000000,3238.306640625,5409.917968750,8781.345703125,5809.856933594,170.610717773,246.406112671
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T16:04:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,245.351,18.394,0.315547,238.300664,532.202743,69.926619,0,-1.000,1.000,1.000000,3228.340820312,5386.271484375,8728.928710938,5781.180664062,167.934768677,243.356048584
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T16:06:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,245.914,17.874,0.306931,228.682668,521.032606,68.317382,0,-1.000,1.000,1.000000,3196.717041016,5315.408203125,8569.509765625,5693.877929688,159.921051025,234.203384399
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T16:08:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,246.100,17.701,0.304045,225.472625,517.210391,67.771455,0,-1.000,1.000,1.000000,3186.681884766,5290.569335938,8515.703125000,5664.318359375,157.255340576,231.152038574
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T16:10:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,246.658,17.178,0.295348,215.834804,505.437960,66.104352,0,-1.000,1.000,1.000000,3156.492187500,5211.832031250,8348.571289062,5572.298828125,149.279968262,221.976181030
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T16:12:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,246.842,17.004,0.292435,212.620107,501.408863,65.538576,0,-1.000,1.000,1.000000,3145.163330078,5186.796875000,8291.888671875,5541.283203125,146.629562378,218.921142578
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T16:14:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,247.395,16.479,0.283659,202.974797,488.997362,63.810225,0,-1.000,1.000,1.000000,3111.402343750,5109.201171875,8122.482421875,5447.695312500,138.708312988,209.778945923
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T16:16:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,247.578,16.303,0.280720,199.760207,484.749453,63.223513,0,-1.000,1.000,1.000000,3099.710449219,5083.437988281,8061.850097656,5415.000000000,136.079086304,206.723175049
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T16:18:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,248.125,15.775,0.271868,190.120972,471.660608,61.430281,0,-1.000,1.000,1.000000,3067.194824219,4999.328125000,7893.879882812,5320.134277344,128.229278564,197.635742188
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T16:20:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,248.307,15.599,0.268905,186.911092,467.180771,60.821357,0,-1.000,1.000,1.000000,3054.956054688,4971.885253906,7838.897460938,5288.580078125,125.627136230,194.621948242
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T16:22:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,248.850,15.069,0.259979,177.293870,453.376564,58.959547,0,-1.000,1.000,1.000000,3021.570800781,4888.109863281,7660.708007812,5190.129882812,117.868507385,185.578948975
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T16:24:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,249.030,14.892,0.256992,174.093552,448.650996,58.327004,0,-1.000,1.000,1.000000,3009.332519531,4859.079101562,7598.611328125,5155.674804688,115.299789429,182.560729980
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T16:26:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,249.568,14.359,0.247997,164.515671,434.092751,56.392667,0,-1.000,1.000,1.000000,2972.802490234,4770.486816406,7415.192382812,5052.827636719,107.653747559,173.572937012
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T16:28:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,249.746,14.181,0.244987,161.331719,429.109654,55.735298,0,-1.000,1.000,1.000000,2960.045898438,4738.694824219,7352.858886719,5017.200195312,105.126472473,170.580871582
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T16:30:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,250.280,13.646,0.235926,151.812229,413.759082,53.724285,0,-1.000,1.000,1.000000,2924.793457031,4646.753417969,7151.608398438,4907.718750000,97.616394043,161.642486572
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T16:32:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,250.634,13.289,0.229858,145.497611,403.183909,52.350367,0,-1.000,1.000,1.000000,2898.153808594,4582.110351562,7022.059082031,4834.107910156,92.675041199,155.740814209
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T16:34:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,250.811,13.110,0.226816,142.351215,397.791717,51.653170,0,-1.000,1.000,1.000000,2884.918945312,4548.963378906,6959.814941406,4797.899414062,90.225677490,152.819076538
Pyr,BF04DDE0AD58478F833CB925287288AE,2025-10-07T16:36:00.000Z,200.000000,300.000000,100.000000,0.000000,0.000000,1.000000,512,16,251.339,12.572,0.217661,132.962372,381.189969,49.519735,0,-1.000,1.000,1.000000,2844.981689453,4450.772460938,6749.076171875,4681.610351562,82.970367432,144.046661377
