Unnamed: 0,sim_irradiance_wm2,sim_comp_amb_lux,sim_comp_direct_lux,sim_azimuth,sim_altitude,sim_sun_visibility,sim_center_hit_distance,sim_sky_view_factor,raw_r_lux,raw_b_lux,raw_g_lux,sim_geom_factor,sim_cs_ghi,sim_cs_dni,sim_cs_dhi,real_irradiance,air_temp,azimuth,clearsky_dhi,clearsky_dni,clearsky_ghi,cloud_opacity,dewpoint_temp,dhi,dni,ghi,precipitable_water,precipitation_rate,relative_humidity,surface_pressure,wind_direction_10m,wind_speed_10m,zenith,pm10,weather_CLEAR,weather_DRIZZLE,weather_FROST,weather_HAZY,weather_INTERMITTENT RAIN,weather_MOSTLY CLEAR,weather_MOSTLY CLOUDY,weather_MOSTLY SUNNY,weather_OVERCAST,weather_PARTLY CLOUDY,weather_RAIN,weather_SUNNY,weather_THUNDERSTORM,weather_WINDY,date,sensor
2025-04-20 20:22:00,79.12879282724992,3097.33203125,12727.995117188,280.224,6.089,1.0,-1.0,0.987976,2590.499023438,3690.035400391,3011.4609375,0.106067,37.85673665155196,148.6784345764081,20.76806104159952,17.345833333333335,14.0,80.6,30.6,369.8,71.6,8.18,4.62,38.4,248.4,65.6,13.58,0.0,52.38,961.92,261.0,1.98,83.4,9.08,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2025-04-20,P1
2025-04-20 20:24:00,76.9006045338483,3034.056640625,12345.041015625,280.383,5.905,1.0,-1.0,0.987976,2558.0390625,3594.652832031,2949.477539062,0.102875,33.05982654528781,132.67705321682263,18.730790280897264,17.037499999999998,14.0,80.2,29.2,348.6,66.2,9.06,4.64,36.8,220.8,60.2,13.56,0.0,52.66,961.94,261.0,1.96,83.8,9.06,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2025-04-20,P1
2025-04-20 20:26:00,70.27749817074108,2841.73046875,11197.755859375,280.86,5.354,1.0,-1.0,0.987976,2454.84375,3310.320800781,2760.026855469,0.093315,28.514100649731276,116.88999658055948,16.701630417572677,18.266666666666666,14.0,79.8,27.8,327.4,60.8,9.94,4.66,35.2,193.2,54.8,13.54,0.0,52.94,961.96,261.0,1.94,84.2,9.04,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2025-04-20,P1
2025-04-20 20:28:00,68.12699217535238,2779.628417969,10815.78125,281.019,5.171,1.0,-1.0,0.987976,2420.925292969,3220.507324219,2697.453125,0.090132,24.241349669613385,101.45008811463205,14.694052991130688,18.016666666666666,14.0,79.4,26.4,306.2,55.4,10.82,4.68,33.6,165.6,49.4,13.52,0.0,53.22,961.98,261.0,1.92,84.6,9.02,False,False,False,False,False,False,False,True,False,False,False,False,False,False,2025-04-20,P1
2025-04-20 20:30:00,61.83164531882365,2593.888671875,9687.84765625,281.496,4.631,1.0,-1.0,0.987976,2318.334960938,2949.648925781,2513.682617188,0.080732,20.264297260941287,86.51038484557127,12.724420414339775,18.875,14.0,79.0,25.0,285.0,50.0,11.7,4.7,32.0,138.0,44.0,13.5,0.0,53.5,962.0,261.0,1.9,85.0,9.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2025-04-20,P1
2025-04-20 20:32:00,57.61011032003617,2463.138671875,8934.258789062,281.815,4.27,1.0,-1.0,0.987976,2243.649169922,2764.236816406,2381.530273438,0.074452,16.606117897210304,72.24354303435642,10.812263456149292,30.52083333333333,14.0,78.8,23.2,250.8,45.2,13.64,4.72,29.8,110.4,39.4,13.5,0.0,53.78,962.02,261.0,1.9,85.4,9.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2025-04-20,P1
2025-04-20 20:34:00,55.505678530894826,2396.290771484,8558.731445312,281.974,4.09,1.0,-1.0,0.987976,2204.102539062,2670.725341797,2314.043945312,0.071323,13.289672757455644,58.83903547440257,8.980407878581625,40.125,14.0,78.6,21.4,216.6,40.4,15.579999999999998,4.74,27.6,82.8,34.8,13.5,0.0,54.06,962.04,261.0,1.9,85.8,9.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2025-04-20,P1
2025-04-20 20:36:00,49.30077163073322,2196.201171875,7437.656738281,282.454,3.553,1.0,-1.0,0.987976,2083.795166016,2399.748046875,2105.060546875,0.06198,10.336363900852355,46.49715180826776,7.254816293027535,43.25833333333333,14.0,78.4,19.6,182.4,35.6,17.52,4.76,25.4,55.19999999999999,30.200000000000003,13.5,0.0,54.34,962.06,261.0,1.9,86.2,9.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2025-04-20,P1
2025-04-20 20:38:00,47.20753622034268,2124.94921875,7066.027832031,282.613,3.376,1.0,-1.0,0.987976,2036.807617188,2308.415527344,2029.623901367,0.058884,7.76449463882854,35.418512864152575,5.6639510834021,34.141666666666666,14.0,78.2,17.8,148.2,30.8,19.46,4.78,23.2,27.599999999999994,25.6,13.5,0.0,54.62,962.08,261.0,1.9,86.6,9.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2025-04-20,P1
2025-04-20 20:40:00,41.15384392968099,1920.432250977,5958.502441406,283.094,2.846,1.0,-1.0,0.987976,1903.329833984,2043.58203125,1814.384765625,0.049654,5.587033199606295,25.7878535325337,4.2374012255281635,26.65,14.0,78.0,16.0,114.0,26.0,21.4,4.8,21.0,0.0,21.0,13.5,0.0,54.9,962.1,261.0,1.9,87.0,9.0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2025-04-20,P1
2025-04-20 20:42:00,39.177342230689405,1852.697875977,5592.114257812,283.254,2.671,1.0,-1.0,0.987976,1857.141357422,1958.820556641,1742.131835938,0.046601,3.808735698934252,17.75139147664256,3.00347953810158,18.729166666666668,13.8,77.6,14.0,94.4,22.2,20.34,4.82,18.0,0.0,18.0,13.48,0.0,55.2,962.12,261.0,1.9,87.4,9.02,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2025-04-20,P1
2025-04-20 20:44:00,33.353724618403774,1649.146728516,4503.253417969,283.736,2.151,1.0,-1.0,0.987976,1713.255737305,1707.765014648,1526.419189453,0.037527,2.422740154318306,11.388688440167156,1.9855533567199224,13.6125,13.6,77.2,12.0,74.8,18.4,19.28,4.84,15.0,0.0,15.0,13.46,0.0,55.5,962.14,261.0,1.9,87.8,9.04,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2025-04-20,P1
2025-04-20 20:46:00,31.456040625030543,1581.754882812,4144.215332031,283.897,1.979,1.0,-1.0,0.987976,1663.790161133,1626.705322266,1454.769042969,0.034535,1.4070598131586125,6.683066663702377,1.1971396162819874,9.479166666666666,13.4,76.8,10.0,55.2,14.6,18.22,4.86,12.0,0.0,12.0,13.44,0.0,55.8,962.16,261.0,1.9,88.2,9.06,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2025-04-20,P1
2025-04-20 20:48:00,26.011720458019447,1389.727783203,3081.301025391,284.38,1.471,1.0,-1.0,0.987976,1517.207519531,1399.52734375,1252.448242188,0.025678,0.7219317738388518,3.499440435891627,0.636432821674549,6.829166666666667,13.2,76.4,8.0,35.599999999999994,10.8,17.16,4.88,9.0,0.0,9.0,13.42,0.0,56.1,962.18,261.0,1.9,88.6,9.08,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2025-04-20,P1
2025-04-20 20:50:00,24.25734398783643,1327.305419922,2732.390869141,284.542,1.305,1.0,-1.0,0.987976,1465.881958008,1329.398925781,1186.635009766,0.02277,0.30965036481620906,1.5832619050279597,0.2820186345529932,5.091666666666667,13.0,76.0,6.0,16.0,7.0,16.1,4.9,6.0,0.0,6.0,13.4,0.0,56.4,962.2,261.0,1.9,89.0,9.1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2025-04-20,P1
2025-04-20 20:52:00,17.03042917237727,1145.384399414,852.401245117,285.027,0.814,0.5,-1.0,0.987976,1307.381958008,1132.048217773,996.723022461,0.007103,0.09893665733718486,0.5942898255102756,0.09271338258195996,3.6458333333333335,13.0,75.6,4.8,12.8,5.6,17.380000000000003,4.92,4.8,0.0,4.8,13.4,0.0,56.7,962.22,261.0,1.88,89.4,9.1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2025-04-20,P1
2025-04-20 20:54:00,15.00563073485827,1086.416381836,342.357910156,285.189,0.654,0.25,984.371,0.987976,1252.320556641,1071.198852539,935.729492188,0.002853,0.015110507500602735,0.1765757180127573,0.014494143220627346,2.0625,13.0,75.2,3.6,9.6,4.2,18.66,4.94,3.6,0.0,3.6,13.4,0.0,57.0,962.24,261.0,1.86,89.8,9.1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2025-04-20,P1
2025-04-20 20:56:00,11.961261694339202,916.571777344,0.0,285.676,0.186,0.0,652.761,0.987976,1084.442138672,900.719543457,764.553283691,0.0,0.0,0.0,0.0,0.7000000000000001,13.0,74.8,2.4000000000000004,6.399999999999999,2.8000000000000007,19.94,4.96,2.4000000000000004,0.0,2.4000000000000004,13.4,0.0,57.3,962.26,261.0,1.84,90.2,9.1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2025-04-20,P1
2025-04-20 20:58:00,11.257734951783451,862.661682129,0.0,285.838,0.034,0.0,646.383,0.987976,1028.005126953,847.679443359,712.300415039,0.0,0.0,0.0,0.0,0.0041666666666666,13.0,74.4,1.2000000000000002,3.1999999999999997,1.4000000000000004,21.22,4.98,1.2000000000000002,0.0,1.2000000000000002,13.4,0.0,57.6,962.28,261.0,1.82,90.6,9.1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2025-04-20,P1
2025-04-20 21:00:00,7.6618697387679,587.116455078,0.0,286.327,-0.777,0.0,108.867,0.987976,710.624755859,588.768615723,461.955993652,0.0,0.0,0.0,0.0,0.0,13.0,74.0,0.0,0.0,0.0,22.5,5.0,0.0,0.0,0.0,13.4,0.0,57.9,962.3,261.0,1.8,91.0,9.1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2025-04-20,P1
2025-04-20 21:02:00,5.962360528566901,456.885864258,0.0,286.654,-1.218,0.0,108.212,0.987976,552.786987305,467.227478027,350.643127441,0.0,0.0,0.0,0.0,0.0,13.0,73.8,0.0,0.0,0.0,22.08,5.0,0.0,0.0,0.0,13.38,0.0,57.96,962.32,260.6,1.8,91.4,9.12,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2025-04-20,P1
2025-04-20 21:04:00,5.250840820312501,402.36328125,0.0,286.818,-1.426,0.0,108.484,0.987976,488.310241699,414.02532959,304.754150391,0.0,0.0,0.0,0.0,0.0,13.0,73.6,0.0,0.0,0.0,21.66,5.0,0.0,0.0,0.0,13.36,0.0,58.02,962.34,260.2,1.8,91.8,9.14,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2025-04-20,P1
2025-04-20 21:06:00,3.5638973327677506,273.095581055,0.0,287.31,-2.023,0.0,107.038,0.987976,334.111572266,287.340637207,197.834487915,0.0,0.0,0.0,0.0,0.0,13.0,73.4,0.0,0.0,0.0,21.24,5.0,0.0,0.0,0.0,13.34,0.0,58.08,962.36,259.8,1.8,92.2,9.16,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2025-04-20,P1
2025-04-20 21:08:00,3.1263212905947,239.564849854,0.0,287.475,-2.216,0.0,106.569,0.987976,292.093261719,255.659454346,170.941818237,0.0,0.0,0.0,0.0,0.0,13.0,73.2,0.0,0.0,0.0,20.82,5.0,0.0,0.0,0.0,13.32,0.0,58.14,962.38,259.4,1.8,92.6,9.18,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2025-04-20,P1
2025-04-20 21:10:00,2.0600072959905,157.85496521,0.0,287.969,-2.786,0.0,105.331,0.987976,188.991577148,176.487030029,108.086273193,0.0,0.0,0.0,0.0,0.0,13.0,73.0,0.0,0.0,0.0,20.4,5.0,0.0,0.0,0.0,13.3,0.0,58.2,962.4,259.0,1.8,93.0,9.2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2025-04-20,P1
2025-04-20 21:12:00,1.7764716728187002,136.128097534,0.0,288.135,-2.973,0.0,66.054,0.987976,161.84942627,154.615325928,91.919525146,0.0,0.0,0.0,0.0,0.0,13.0,72.6,0.0,0.0,0.0,20.6,4.98,0.0,0.0,0.0,13.3,0.0,58.2,962.44,258.6,1.8,93.4,9.2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2025-04-20,P1
2025-04-20 21:14:00,1.1089057090797,84.973617554,0.0,288.632,-3.531,0.0,65.359,0.987976,98.318618774,101.329467773,55.272766113,0.0,0.0,0.0,0.0,0.0,13.0,72.2,0.0,0.0,0.0,20.8,4.96,0.0,0.0,0.0,13.3,0.0,58.2,962.48,258.2,1.8,93.8,9.2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2025-04-20,P1
2025-04-20 21:16:00,0.93584724883605,71.712432861,0.0,288.798,-3.716,0.0,65.132,0.987976,82.209365845,86.788619995,46.1393013,0.0,0.0,0.0,0.0,0.0,13.0,71.8,0.0,0.0,0.0,21.0,4.94,0.0,0.0,0.0,13.3,0.0,58.2,962.52,257.8,1.8,94.2,9.2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2025-04-20,P1
2025-04-20 21:18:00,0.54421174277775,41.702049255,0.0,289.298,-4.266,0.0,64.467,0.987976,46.743915558,52.278564453,26.083667755,0.0,0.0,0.0,0.0,0.0,13.0,71.4,0.0,0.0,0.0,21.2,4.92,0.0,0.0,0.0,13.3,0.0,58.2,962.56,257.4,1.8,94.6,9.2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2025-04-20,P1
2025-04-20 21:20:00,0.44448784675695,34.060371399,0.0,289.465,-4.448,0.0,64.25,0.987976,38.187492371,42.883899689,21.109725952,0.0,0.0,0.0,0.0,0.0,13.0,71.0,0.0,0.0,0.0,21.4,4.9,0.0,0.0,0.0,13.3,0.0,58.2,962.6,257.0,1.8,95.0,9.2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2025-04-20,P1
2025-04-20 21:22:00,0.22297250489805,17.086015701,0.0,289.968,-4.993,0.0,63.555,0.987976,19.983743668,20.868934631,10.405371666,0.0,0.0,0.0,0.0,0.0,13.0,70.6,0.0,0.0,0.0,22.88,4.9,0.0,0.0,0.0,13.28,0.0,58.18,962.62,256.6,1.78,95.2,9.22,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2025-04-20,P1
2025-04-20 21:24:00,0.1660928913171,12.727424622,0.0,290.136,-5.174,0.0,63.317,0.987976,15.593122482,14.881561279,7.707591057,0.0,0.0,0.0,0.0,0.0,13.0,70.2,0.0,0.0,0.0,24.36,4.9,0.0,0.0,0.0,13.26,0.0,58.16,962.64,256.2,1.76,95.4,9.24,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2025-04-20,P1
2025-04-20 21:26:00,0.0722926622583,5.539667606,0.0,290.642,-5.715,0.0,62.696,0.987976,7.598608971,5.707836151,3.312556744,0.0,0.0,0.0,0.0,0.0,13.0,69.8,0.0,0.0,0.0,25.84,4.9,0.0,0.0,0.0,13.24,0.0,58.14,962.66,255.8,1.74,95.6,9.26,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2025-04-20,P1
2025-04-20 21:28:00,0.0550944133704,4.221794128,0.0,290.811,-5.895,0.0,62.503,0.987976,5.869463444,4.290207863,2.505711555,0.0,0.0,0.0,0.0,0.0,13.0,69.4,0.0,0.0,0.0,27.32,4.9,0.0,0.0,0.0,13.22,0.0,58.120000000000005,962.68,255.4,1.72,95.8,9.28,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2025-04-20,P1
2025-04-20 21:30:00,0.02616550662825,2.005019665,0.0,291.32,-6.432,0.0,61.935,0.987976,2.812925339,2.052150726,1.149983287,0.0,0.0,0.0,0.0,0.0,13.0,69.0,0.0,0.0,0.0,28.8,4.9,0.0,0.0,0.0,13.2,0.0,58.1,962.7,255.0,1.7,96.0,9.3,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2025-04-20,P1
2025-04-20 21:32:00,0.01570835741445,1.203705549,0.0,291.661,-6.788,0.0,61.567,0.987976,1.639882088,1.306854248,0.664379835,0.0,0.0,0.0,0.0,0.0,13.0,68.8,0.0,0.0,0.0,27.12,4.9,0.0,0.0,0.0,13.2,0.0,58.08,962.72,254.6,1.7,96.4,9.32,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2025-04-20,P1
2025-04-20 21:34:00,0.01222991486235,0.937158227,0.0,291.832,-6.966,0.0,61.386,0.987976,1.240601897,1.064504266,0.506368339,0.0,0.0,0.0,0.0,0.0,13.0,68.6,0.0,0.0,0.0,25.44,4.9,0.0,0.0,0.0,13.2,0.0,58.06,962.74,254.2,1.7,96.8,9.34,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2025-04-20,P1
2025-04-20 21:36:00,0.0063714989835,0.48823747,0.0,292.346,-7.498,0.0,60.855,0.987976,0.576605439,0.636422873,0.25168407,0.0,0.0,0.0,0.0,0.0,13.0,68.4,0.0,0.0,0.0,23.76,4.9,0.0,0.0,0.0,13.2,0.0,58.04,962.76,253.8,1.7,97.2,9.36,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2025-04-20,P1
2025-04-20 21:38:00,0.00502573982715,0.385114163,0.0,292.518,-7.675,0.0,60.682,0.987976,0.42982173,0.531314671,0.194206119,0.0,0.0,0.0,0.0,0.0,13.0,68.2,0.0,0.0,0.0,22.08,4.9,0.0,0.0,0.0,13.2,0.0,58.02,962.78,253.4,1.7,97.6,9.38,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2025-04-20,P1
2025-04-20 21:40:00,0.0026138390751,0.200294182,0.0,293.036,-8.204,0.0,60.174,0.987976,0.204053313,0.299464792,0.097364411,0.0,0.0,0.0,0.0,0.0,13.0,68.0,0.0,0.0,0.0,20.4,4.9,0.0,0.0,0.0,13.2,0.0,58.0,962.8,253.0,1.7,98.0,9.4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2025-04-20,P1
2025-04-20 21:42:00,0.0019400293908,0.148661256,0.0,293.209,-8.38,0.0,60.008,0.987976,0.14642188,0.227919906,0.071641967,0.0,0.0,0.0,0.0,0.0,13.0,67.6,0.0,0.0,0.0,21.46,4.88,0.0,0.0,0.0,13.18,0.0,58.0,962.82,252.6,1.7,98.4,9.4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2025-04-20,P1
2025-04-20 21:44:00,0.0004831707168,0.037024576,0.0,293.73,-8.906,0.0,59.521,0.987976,0.053289142,0.039470073,0.018314511,0.0,0.0,0.0,0.0,0.0,13.0,67.2,0.0,0.0,0.0,22.52,4.86,0.0,0.0,0.0,13.16,0.0,58.0,962.84,252.2,1.7,98.8,9.4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2025-04-20,P1
2025-04-20 21:46:00,0.0002173541184,0.016655488,0.0,293.905,-9.08,0.0,59.362,0.987976,0.033707477,0.007925991,0.008332996,0.0,0.0,0.0,0.0,0.0,13.0,66.8,0.0,0.0,0.0,23.58,4.84,0.0,0.0,0.0,13.14,0.0,58.0,962.86,251.8,1.7,99.2,9.4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2025-04-20,P1
2025-04-20 21:48:00,9.64314873e-05,0.007389386,0.0,294.43,-9.603,0.0,58.897,0.987976,0.017372862,0.001446338,0.003348957,0.0,0.0,0.0,0.0,0.0,13.0,66.4,0.0,0.0,0.0,24.64,4.82,0.0,0.0,0.0,13.12,0.0,58.0,962.88,251.4,1.7,99.6,9.4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2025-04-20,P1
2025-04-20 21:50:00,6.889624830000001e-05,0.005279406,0.0,294.606,-9.777,0.0,58.745,0.987976,0.012699135,0.000812026,0.002327059,0.0,0.0,0.0,0.0,0.0,13.0,66.0,0.0,0.0,0.0,25.7,4.8,0.0,0.0,0.0,13.1,0.0,58.0,962.9,251.0,1.7,100.0,9.4,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2025-04-20,P1
2025-04-20 21:52:00,3.7386566550000006e-05,0.002864871,0.0,295.135,-10.296,0.0,58.299,0.987976,0.007273301,0.000237896,0.001083415,0.0,0.0,0.0,0.0,0.0,13.0,65.6,0.0,0.0,0.0,20.56,4.8,0.0,0.0,0.0,13.08,0.0,57.98,962.92,250.6,1.68,100.4,9.42,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2025-04-20,P1
2025-04-20 21:54:00,2.58236793e-05,0.001978826,0.0,295.313,-10.469,0.0,58.154,0.987976,0.005063141,0.000146093,0.000727242,0.0,0.0,0.0,0.0,0.0,13.0,65.2,0.0,0.0,0.0,15.42,4.8,0.0,0.0,0.0,13.06,0.0,57.96,962.94,250.2,1.66,100.8,9.44,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2025-04-20,P1
2025-04-20 21:56:00,1.496032425e-05,0.001146385,0.0,295.846,-10.985,0.0,57.728,0.987976,0.00303876,3.8544e-05,0.000361851,0.0,0.0,0.0,0.0,0.0,13.0,64.8,0.0,0.0,0.0,10.28,4.8,0.0,0.0,0.0,13.04,0.0,57.94,962.96,249.8,1.64,101.2,9.46,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2025-04-20,P1
2025-04-20 21:58:00,9.70722945e-06,0.000743849,0.0,296.025,-11.156,0.0,57.589,0.987976,0.00198786,2.0739e-05,0.000222947,0.0,0.0,0.0,0.0,0.0,13.0,64.4,0.0,0.0,0.0,5.140000000000001,4.8,0.0,0.0,0.0,13.02,0.0,57.92,962.98,249.4,1.62,101.6,9.48,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2025-04-20,P1
2025-04-20 07:00:00,0.1202519561301,9.214709282,0.0,69.255,-6.127,0.0,38.618,0.993042,13.525565147,7.981506348,6.137056351,0.0,0.0,0.0,0.0,0.0,6.0,-69.0,0.0,0.0,0.0,59.3,5.1,0.0,0.0,0.0,12.2,0.0,91.4,957.1,233.0,2.0,97.0,17.0,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2025-04-20,P4
2025-04-20 07:02:00,0.14241970425195,10.913387299,0.0,69.424,-5.947,0.0,39.928,0.993042,15.962581635,9.592830658,7.184746742,0.0,0.0,0.0,0.0,0.0,6.0,-69.4,0.0,0.0,0.0,59.12,5.1,0.0,0.0,0.0,12.18,0.0,91.42,957.12,233.2,2.0,96.6,16.94,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2025-04-20,P4
2025-04-20 07:04:00,0.2129405513715,16.31728363,0.0,69.762,-5.586,0.0,42.841,0.993042,23.179244995,14.99341774,10.779185295,0.0,0.0,0.0,0.0,0.0,6.0,-69.8,0.0,0.0,0.0,58.94,5.1,0.0,0.0,0.0,12.16,0.0,91.44,957.14,233.4,2.0,96.2,16.88,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2025-04-20,P4
2025-04-20 07:06:00,0.3317311752354,25.420013428,0.0,70.098,-5.224,0.0,46.218,0.993042,33.886245728,25.583181381,16.790611267,0.0,0.0,0.0,0.0,0.0,6.0,-70.2,0.0,0.0,0.0,58.76,5.1,0.0,0.0,0.0,12.14,0.0,91.46,957.16,233.6,2.0,95.8,16.82,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2025-04-20,P4
2025-04-20 07:08:00,0.6104912303947501,46.780937195,0.0,70.6,-4.679,0.0,52.429,0.993042,58.207271576,51.074111938,31.061420441,0.0,0.0,0.0,0.0,0.0,6.0,-70.6,0.0,0.0,0.0,58.58,5.1,0.0,0.0,0.0,12.12,0.0,91.48,957.18,233.8,2.0,95.4,16.759999999999998,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2025-04-20,P4
2025-04-20 07:10:00,0.8659342872639,66.355117798,0.0,70.934,-4.313,0.0,73.945,0.993042,81.445587158,73.076019287,44.543762207,0.0,0.0,0.0,0.0,0.0,6.0,-71.0,0.0,0.0,0.0,58.4,5.1,0.0,0.0,0.0,12.1,0.0,91.5,957.2,234.0,2.0,95.0,16.7,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2025-04-20,P4
2025-04-20 07:12:00,1.1937016365115505,91.471389771,0.0,71.267,-3.946,0.0,77.453,0.993042,111.912017822,100.26600647,62.236110687,0.0,0.0,0.0,0.0,0.0,6.0,-71.4,0.0,0.0,0.0,58.78,5.1,0.0,0.0,0.0,12.1,0.0,91.52,957.24,234.2,1.98,94.6,16.62,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2025-04-20,P4
2025-04-20 07:14:00,1.61118375319935,123.462356567,0.0,71.599,-3.577,0.0,78.503,0.993042,151.232513428,133.660095215,85.49446106,0.0,0.0,0.0,0.0,0.0,6.0,-71.8,0.0,0.0,0.0,59.16,5.1,0.0,0.0,0.0,12.1,0.0,91.54,957.28,234.4,1.96,94.2,16.54,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2025-04-20,P4
2025-04-20 07:16:00,1.8594776458728,142.488708496,0.0,71.765,-3.391,0.0,78.712,0.993042,175.105606079,152.736557007,99.623962402,0.0,0.0,0.0,0.0,0.0,6.0,-72.2,0.0,0.0,0.0,59.54,5.1,0.0,0.0,0.0,12.1,0.0,91.56,957.32,234.6,1.94,93.8,16.46,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2025-04-20,P4
2025-04-20 07:18:00,2.44304697875895,187.206665039,0.0,72.095,-3.018,0.0,79.14,0.993042,230.585571289,197.272338867,133.762054443,0.0,0.0,0.0,0.0,0.0,6.0,-72.6,0.0,0.0,0.0,59.92,5.1,0.0,0.0,0.0,12.1,0.0,91.58,957.36,234.8,1.92,93.4,16.38,False,False,False,False,False,False,True,False,False,False,False,False,False,False,2025-04-20,P4
2025-04-20 07:20:00,3.1626847045849504,242.351318359,0.0,72.425,-2.641,0.0,93.021,0.993042,299.266662598,250.627151489,177.160125732,0.0,0.0,0.0,0.0,0.0,6.0,-73.0,0.0,0.0,0.0,60.3,5.1,0.0,0.0,0.0,12.1,0.0,91.6,957.4,235.0,1.9,93.0,16.3,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2025-04-20,P4
2025-04-20 07:22:00,4.0349709503235,309.19317627,0.0,72.754,-2.259,0.0,93.039,0.993042,382.024108887,313.996826172,231.55859375,0.0,0.0,0.0,0.0,0.0,6.0,-73.2,0.0,0.0,0.0,59.92,5.1,0.0,0.0,0.0,12.1,0.0,91.62,957.44,235.2,1.88,92.8,16.22,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2025-04-20,P4
2025-04-20 07:24:00,5.73382224426555,439.373352051,0.0,73.246,-1.671,0.0,93.078,0.993042,540.049804688,436.999664307,341.07043457,0.0,0.0,0.0,0.0,0.0,6.0,-73.4,0.0,0.0,0.0,59.54,5.1,0.0,0.0,0.0,12.1,0.0,91.64,957.48,235.4,1.86,92.6,16.14,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2025-04-20,P4
2025-04-20 07:26:00,7.24391369933715,555.089172363,0.0,73.573,-1.262,0.0,93.112,0.993042,676.620605469,548.363647461,440.283233643,0.0,0.0,0.0,0.0,0.0,6.0,-73.6,0.0,0.0,0.0,59.16,5.1,0.0,0.0,0.0,12.1,0.0,91.66,957.52,235.6,1.84,92.4,16.060000000000002,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2025-04-20,P4
2025-04-20 07:28:00,9.100232391361502,697.33581543,0.0,73.899,-0.823,0.0,93.714,0.993042,845.962890625,681.329467773,564.715026855,0.0,0.0,0.0,0.0,0.0208333333333333,6.0,-73.8,0.0,0.0,0.0,58.78,5.1,0.0,0.0,0.0,12.1,0.0,91.68,957.56,235.8,1.82,92.2,15.98,False,False,False,False,False,False,False,False,True,False,False,False,False,False,2025-04-20,P4
